CustomerID,Average_Transaction_Value
17924.0,76.16657894736842
14411.0,75.92857142857143
16711.0,75.04681818181815
17819.0,74.71571428571426
15381.0,74.60625
12497.0,74.50714285714285
18220.0,74.44500000000001
15372.0,74.34814814814816
15063.0,74.16
15030.0,74.03999999999999
15864.0,73.74083333333334
15793.0,72.99692307692307
17958.0,72.63714285714285
14055.0,72.56400000000001
17809.0,72.30656249999997
13739.0,72.3
17186.0,72.0
14051.0,71.9876279069767
13185.0,71.4
14681.0,71.27857142857142
13805.0,71.12307692307692
16353.0,71.01819148936167
14285.0,70.74111111111112
16751.0,70.58879999999999
18008.0,70.53966666666666
18240.0,70.43
13854.0,70.39491228070175
13260.0,69.70250000000001
16966.0,69.30548387096775
12912.0,69.2625
16672.0,69.1759829059829
13750.0,68.63583333333332
14737.0,68.50294117647059
15691.0,68.4
15903.0,68.3512
12403.0,68.28333333333333
15189.0,68.11267241379313
18273.0,68.0
18173.0,67.9625806451613
14816.0,67.9625
12731.0,67.84624548736464
14520.0,67.65
18144.0,67.18023255813955
15465.0,66.77903846153846
13216.0,66.748
17679.0,66.40366666666668
13316.0,66.08511363636366
14185.0,65.88333333333334
16553.0,65.8670930232558
16696.0,65.78999999999999
14053.0,65.0625
12500.0,64.71184615384615
16079.0,64.3809523809524
15621.0,64.37611111111113
15333.0,64.285
14739.0,63.91967213114755
13302.0,63.75
15773.0,63.568000000000005
16163.0,63.085714285714296
16152.0,63.070344827586204
12814.0,62.96
14111.0,62.6
15661.0,61.96
13791.0,61.62823529411765
12908.0,61.5
12358.0,61.47684210526315
17330.0,60.65
15361.0,59.845714285714294
13391.0,59.8
15057.0,59.58
14306.0,59.526285714285706
16525.0,59.47785000000003
17079.0,59.400000000000006
17409.0,59.373076923076916
15247.0,59.333333333333336
13802.0,59.185909090909114
15782.0,58.95318181818183
15947.0,58.904827586206906
12424.0,58.69866666666666
17163.0,58.620000000000005
12736.0,58.50000000000001
16997.0,58.5
16180.0,58.053863636363644
17739.0,58.04270833333334
16586.0,57.99375
12348.0,57.97548387096774
13414.0,57.9375
16565.0,57.9
14676.0,57.80090909090909
16260.0,57.525000000000006
17018.0,57.50624999999999
15158.0,57.342857142857156
14522.0,57.32588235294117
13188.0,57.300000000000004
13094.0,56.96200000000002
14031.0,56.72341085271315
16563.0,56.72315789473684
18058.0,56.72
17212.0,56.7125
17919.0,56.697391304347825
18142.0,56.383333333333326
13325.0,56.275
14164.0,56.267931034482764
13366.0,56.160000000000004
15739.0,56.14000000000001
14377.0,56.095454545454544
15374.0,56.0
14196.0,55.919999999999995
15980.0,55.78744186046511
18259.0,55.6809523809524
16380.0,55.643437500000005
15330.0,54.99692307692308
13104.0,54.924
13408.0,54.86508982035925
14403.0,54.85807692307693
13169.0,54.83692307692308
18093.0,54.82684210526316
12507.0,54.69826086956522
15944.0,54.18333333333334
12897.0,54.125
16652.0,54.09967479674797
13090.0,53.97136645962735
17588.0,53.921739130434794
14364.0,53.874637681159406
16126.0,53.74162393162395
14882.0,53.60909090909092
13461.0,53.518518518518526
13434.0,53.424
14952.0,53.10597315436242
14148.0,52.4
16256.0,52.3307142857143
16582.0,52.26999999999999
15313.0,52.0
15803.0,51.9775
18139.0,51.809999999999974
15482.0,51.72220472440944
13321.0,51.57818181818182
13576.0,51.56384615384616
16839.0,51.53617449664426
15734.0,51.517307692307696
12653.0,51.39186046511629
15400.0,51.284615384615385
13538.0,51.233999999999995
17805.0,51.230999999999995
13946.0,51.051818181818184
14885.0,51.02133333333333
14351.0,51.0
14500.0,50.978571428571435
17394.0,50.96749999999999
18073.0,50.84789473684213
14001.0,50.75825
17061.0,50.65475247524752
16344.0,50.550000000000004
17677.0,50.527165109034264
12516.0,50.46384615384615
13645.0,50.42
17427.0,50.4
15187.0,50.21591397849463
16430.0,50.14166666666667
16027.0,50.12470588235294
17669.0,50.09882352941177
18184.0,49.8
17428.0,49.791399416909634
14459.0,49.673513513513505
12913.0,49.672599999999996
17621.0,49.48518518518518
16209.0,49.18739130434783
16705.0,49.10609154929573
12864.0,49.04
15045.0,48.74307692307692
15216.0,48.3
14642.0,48.06
13082.0,47.939733333333336
15270.0,47.87916666666667
17193.0,47.84171428571429
16998.0,47.836666666666666
16660.0,47.67352941176471
12356.0,47.6513559322034
17230.0,47.48863013698631
15332.0,47.45885714285714
12357.0,47.38679389312974
13098.0,47.37004958677688
17951.0,47.18285714285715
16073.0,47.175
12394.0,47.12888888888889
14163.0,47.036730769230786
17525.0,46.96666666666667
13049.0,46.905714285714296
17060.0,46.848
12432.0,46.84555555555557
14970.0,46.825294117647054
15206.0,46.699999999999996
15777.0,46.43681818181819
12906.0,46.34619047619046
14853.0,46.30499999999999
15513.0,46.242292993630564
14937.0,46.218
18061.0,46.074130434782596
12879.0,46.04750000000001
17312.0,46.021428571428565
16160.0,45.88409090909093
14015.0,45.867000000000004
15488.0,45.660000000000004
13093.0,45.53805882352941
15380.0,45.46918918918919
12754.0,45.37107692307692
16985.0,45.13735537190083
16131.0,44.95564102564104
14567.0,44.837058823529425
12888.0,44.824285714285715
17402.0,44.641525423728815
17930.0,44.6276923076923
14292.0,44.62342592592591
15569.0,44.37774193548388
18229.0,44.37134146341464
12884.0,44.15000000000001
16227.0,44.04571428571429
13853.0,44.03916666666667
15812.0,43.930243902439024
15654.0,43.93000000000001
16174.0,43.89347826086957
18084.0,43.76499999999999
14733.0,43.75712962962962
15405.0,43.6375
16917.0,43.50222222222223
16679.0,43.25
17183.0,43.248815789473674
17173.0,43.16839080459768
18094.0,43.1042857142857
15815.0,42.869387755102046
14440.0,42.8669090909091
13347.0,42.67
12477.0,42.58769480519478
12881.0,42.57142857142857
16083.0,42.503870967741946
13767.0,42.47045112781957
15703.0,42.3
13811.0,42.267857142857146
15291.0,42.16981651376149
13183.0,42.104042553191505
13572.0,41.946969696969695
14687.0,41.89199999999999
13390.0,41.85230769230769
13075.0,41.80045454545455
12464.0,41.794827586206885
12817.0,41.51
15523.0,41.20099999999999
14973.0,41.0765625
15129.0,41.04047619047619
12910.0,41.00053333333335
12747.0,40.73796116504855
17666.0,40.453333333333326
16120.0,40.441875
13918.0,40.428000000000004
15049.0,40.39000000000001
13967.0,40.35
15347.0,40.31999999999999
16681.0,40.23500000000001
14126.0,40.22687500000001
14233.0,40.20861111111113
12386.0,40.190000000000005
12995.0,40.144
15593.0,39.96
12744.0,39.82703056768559
17025.0,39.75222222222222
12600.0,39.7083076923077
14000.0,39.606875
15160.0,39.540000000000006
14301.0,39.5025
13397.0,39.466153846153844
15093.0,39.37624999999998
13484.0,39.224999999999994
16133.0,39.19358904109589
13893.0,39.1
13877.0,39.080000000000005
13220.0,39.01380952380952
13329.0,38.96842105263157
16389.0,38.922
14824.0,38.88655172413794
14744.0,38.87607142857143
16902.0,38.79272727272728
17942.0,38.75000000000001
17026.0,38.707499999999996
14235.0,38.673249999999996
12429.0,38.66391752577321
17101.0,38.61261904761904
16954.0,38.6125925925926
14655.0,38.603
17142.0,38.6
16258.0,38.54451851851852
17123.0,38.36666666666666
17873.0,38.35565217391305
16709.0,38.35278481012659
13495.0,38.27153846153845
18149.0,38.255
16168.0,38.0868686868687
13514.0,38.050000000000004
17995.0,38.05
18172.0,38.02116751269036
14047.0,37.94147058823529
14248.0,37.8225
14708.0,37.81620689655172
15181.0,37.79333333333332
15071.0,37.771923076923066
18074.0,37.66153846153846
12764.0,37.64177777777778
13113.0,37.53571428571431
13323.0,37.516666666666666
17761.0,37.514736842105265
13416.0,37.50000000000001
16468.0,37.45
17597.0,37.17036363636364
15526.0,37.11
13144.0,36.98333333333333
13824.0,36.93347826086956
14251.0,36.91923076923077
13435.0,36.83970873786408
15290.0,36.8102358490566
17033.0,36.79071428571428
13520.0,36.71315789473683
13079.0,36.68333333333333
14712.0,36.6828
16500.0,36.441818181818185
17415.0,36.27428571428571
12967.0,36.20454545454546
12709.0,36.16381322957196
15759.0,36.14857142857143
14110.0,36.1124203821656
12587.0,36.0
13756.0,35.97986013986011
16432.0,35.925
16784.0,35.86666666666667
16190.0,35.84666666666667
13976.0,35.79800000000001
14764.0,35.792857142857144
14918.0,35.7811111111111
12769.0,35.737500000000004
13878.0,35.598055555555554
14537.0,35.55600000000001
12971.0,35.48785714285714
17053.0,35.45571428571428
13297.0,35.42118644067797
14576.0,35.400000000000006
12355.0,35.33846153846154
15505.0,35.32464646464647
12471.0,35.29363465160064
15204.0,35.17555555555556
15981.0,35.13896907216493
14416.0,35.01571428571429
13108.0,35.00599999999999
14135.0,35.00231343283583
17197.0,34.93137931034483
15611.0,34.85311111111112
16996.0,34.816097560975614
13845.0,34.775555555555556
15935.0,34.738333333333344
14409.0,34.69545454545454
15218.0,34.68006024096386
12871.0,34.60363636363637
14113.0,34.448
15101.0,34.44777777777777
16682.0,34.26666666666666
14005.0,34.22285714285715
18135.0,34.0955
17584.0,34.09166666666667
15113.0,34.05356435643565
16765.0,34.0
13948.0,33.99999999999999
16109.0,33.99333333333333
15219.0,33.97222222222222
14944.0,33.97063953488374
16218.0,33.94300000000001
13058.0,33.925
16157.0,33.90736842105264
15133.0,33.876551724137926
13748.0,33.86607142857142
12619.0,33.840105263157895
14229.0,33.73488372093023
16766.0,33.69411764705882
13043.0,33.68357142857143
17076.0,33.6432
14946.0,33.63333333333333
12976.0,33.57272727272727
17934.0,33.535714285714285
14473.0,33.47714285714286
16405.0,33.45
16701.0,33.4433116883117
14782.0,33.35
12445.0,33.35
14905.0,33.32777777777778
14332.0,33.319615384615375
13723.0,33.30833333333334
13327.0,33.18871559633026
13410.0,32.96366666666667
14789.0,32.940000000000005
15360.0,32.917692307692306
13751.0,32.91666666666666
13786.0,32.91428571428572
12842.0,32.9114705882353
13851.0,32.73407407407407
14236.0,32.724000000000004
13078.0,32.716526315789466
17382.0,32.7
13223.0,32.64
15813.0,32.59775
17866.0,32.57
16191.0,32.53854304635762
15671.0,32.536913580246924
15612.0,32.525
13038.0,32.445
13153.0,32.41466666666667
12691.0,32.36875
17747.0,32.325
16102.0,32.31824561403509
16566.0,32.316315789473684
13277.0,32.3
14855.0,32.282500000000006
17464.0,32.21777777777778
17491.0,32.199272727272735
17004.0,32.11227272727272
13489.0,32.10857142857143
14006.0,32.073
13318.0,32.038
13130.0,32.0
17017.0,31.99294776119404
16812.0,31.95666666666667
17024.0,31.95
13743.0,31.908333333333324
17090.0,31.903906250000016
16226.0,31.889999999999997
12433.0,31.847309523809503
12436.0,31.813125000000003
18066.0,31.8
16303.0,31.7714371257485
12670.0,31.767553191489366
17080.0,31.72222222222222
14618.0,31.681764705882355
13819.0,31.676388888888887
12405.0,31.6738888888889
17560.0,31.66481481481482
15874.0,31.610729927007306
13516.0,31.577500000000008
14466.0,31.56111111111113
13587.0,31.545454545454547
13062.0,31.543636363636367
18167.0,31.523488372093023
12990.0,31.500000000000004
15364.0,31.4893103448276
15478.0,31.33521739130434
13207.0,31.282500000000002
14079.0,31.25833333333333
12414.0,31.244999999999997
17492.0,31.214166666666667
16523.0,31.19352348993291
14029.0,31.17733333333333
14216.0,31.17457627118644
12524.0,31.150833333333328
14298.0,31.01368292682925
14924.0,31.005000000000003
13249.0,30.93086956521739
13089.0,30.90246634356495
13989.0,30.879999999999992
14908.0,30.86666666666666
16539.0,30.862444444444442
17244.0,30.803225806451604
12795.0,30.748571428571434
17526.0,30.726086956521737
12612.0,30.647142857142864
12656.0,30.636307692307707
18198.0,30.620843373493994
13120.0,30.599999999999998
14601.0,30.56571428571429
18230.0,30.523595505617973
13555.0,30.509411764705902
13103.0,30.4925
17707.0,30.479999999999997
16779.0,30.38968023255811
12406.0,30.377314814814827
16617.0,30.370000000000005
15922.0,30.300000000000008
15722.0,30.294583333333335
18165.0,30.246000000000002
14060.0,30.22354679802955
16365.0,30.204313725490206
14226.0,30.159452054794517
14421.0,30.115185185185187
14220.0,30.114285714285714
16506.0,30.100000000000005
17770.0,30.086052631578934
17862.0,30.08181818181818
15116.0,30.061111111111117
14912.0,30.054285714285705
13874.0,30.025000000000002
15657.0,30.0
14117.0,30.0
12924.0,29.998387096774202
17040.0,29.981999999999992
12371.0,29.967619047619053
15144.0,29.954311926605538
15485.0,29.941860465116278
16098.0,29.93477611940299
12646.0,29.932666666666673
14012.0,29.89090909090909
12712.0,29.870633802816897
16103.0,29.784166666666664
14691.0,29.77929577464788
12510.0,29.774848484848487
13831.0,29.77013513513513
17002.0,29.7556
17879.0,29.75333333333333
13106.0,29.75
13934.0,29.74516129032257
18191.0,29.685714285714283
12438.0,29.661734693877555
17829.0,29.641333333333332
12676.0,29.586444444444457
16253.0,29.561451612903213
13035.0,29.554333333333336
17205.0,29.544615384615383
14804.0,29.43916666666666
15678.0,29.39166666666667
17955.0,29.331578947368417
16584.0,29.291290322580643
13552.0,29.252314049586786
17046.0,29.182727272727266
17206.0,29.177142857142858
13139.0,29.056264367816112
15257.0,29.018749999999997
15140.0,29.012345679012352
15636.0,28.9904
14875.0,28.974400000000006
14257.0,28.85299065420561
16551.0,28.81625
13450.0,28.784788732394368
12758.0,28.779278350515476
18079.0,28.75566929133856
12483.0,28.73000000000001
12625.0,28.728791208791204
14021.0,28.722727272727276
12621.0,28.717447257383963
13984.0,28.707647058823532
12647.0,28.671250000000004
13001.0,28.648888888888926
15766.0,28.641818181818177
12583.0,28.634820717131447
13227.0,28.633333333333333
15075.0,28.630740740740748
13253.0,28.62222222222222
18242.0,28.621666666666663
14560.0,28.607631578947377
15970.0,28.55454545454546
17704.0,28.55451612903225
14894.0,28.510869565217387
12688.0,28.501812865497104
13299.0,28.5
14188.0,28.435352112676057
15027.0,28.43108108108107
14457.0,28.41
17242.0,28.375999999999994
14496.0,28.35842105263158
16450.0,28.35636363636364
14735.0,28.330195121951217
15410.0,28.285573770491816
12444.0,28.27943502824859
15245.0,28.267865168539334
15689.0,28.233333333333334
12457.0,28.20264705882353
13396.0,28.19765957446808
16950.0,28.06095238095238
16621.0,28.05103448275863
17340.0,28.045235849056596
12756.0,28.020000000000003
14628.0,27.998333333333335
12727.0,27.997872340425534
16086.0,27.98275
16509.0,27.976923076923075
13255.0,27.904285714285713
12594.0,27.90100840336133
14533.0,27.886461538461546
17675.0,27.87531206657416
15659.0,27.859090909090913
15095.0,27.851020408163258
13695.0,27.823666666666654
12388.0,27.806600000000003
13889.0,27.793333333333333
14407.0,27.777368421052625
16181.0,27.776363636363644
15969.0,27.75714285714285
18188.0,27.756805555555555
14638.0,27.725
16825.0,27.685000000000002
12540.0,27.669521829521813
17655.0,27.65311827956992
18095.0,27.62142857142857
17985.0,27.606521739130432
12734.0,27.599999999999998
13431.0,27.589130434782597
13722.0,27.548372093023264
17512.0,27.547547169811335
12762.0,27.514782608695658
12763.0,27.448888888888888
15909.0,27.419999999999995
12455.0,27.40955555555552
17468.0,27.4
12916.0,27.361009174311935
15985.0,27.300526315789483
13993.0,27.27728
13758.0,27.26965811965813
14543.0,27.253925233644864
16570.0,27.24022556390978
15738.0,27.20892045454543
12968.0,27.189999999999998
15042.0,27.186
13014.0,27.140564516129036
16618.0,27.12000000000001
17496.0,27.104999999999997
16048.0,27.07666666666667
17980.0,27.048333333333332
17339.0,27.040000000000003
17083.0,27.03423076923076
17672.0,27.01408695652174
14661.0,26.9875
13814.0,26.933103448275865
14397.0,26.912421052631586
14644.0,26.912413793103447
13245.0,26.90625
16843.0,26.870237467018487
14727.0,26.857999999999997
15822.0,26.83242424242424
15228.0,26.801269841269846
14004.0,26.799064327485375
16427.0,26.784444444444446
13456.0,26.735692307692304
12431.0,26.73495833333333
14016.0,26.718888888888888
16096.0,26.718333333333334
16198.0,26.712066666666665
18062.0,26.68592592592593
13692.0,26.670363636363646
12739.0,26.658947368421053
15825.0,26.647000000000002
15606.0,26.62241758241758
16858.0,26.606923076923085
13384.0,26.595354838709675
15567.0,26.572857142857146
16003.0,26.55699029126214
16213.0,26.5
15785.0,26.479885057471275
13933.0,26.469130434782603
16119.0,26.46
15385.0,26.406666666666666
13759.0,26.3764
13081.0,26.35672007540061
17556.0,26.316666666666666
15193.0,26.28
12428.0,26.25733333333335
18287.0,26.246857142857138
15288.0,26.210454545454535
13282.0,26.195999999999998
14441.0,26.188813559322043
15304.0,26.165384615384617
17865.0,26.11449871465294
18218.0,26.099166666666665
12876.0,26.094352941176474
16249.0,26.087971014492762
15845.0,26.077642857142852
12373.0,26.042857142857144
16957.0,26.04
16240.0,26.01274647887325
14682.0,26.0
12547.0,25.975
14327.0,25.970833333333335
16105.0,25.919999999999998
12380.0,25.910095238095238
17858.0,25.90783919597989
16623.0,25.889999999999997
14154.0,25.8773076923077
16232.0,25.87447368421052
12955.0,25.87027322404371
13639.0,25.833500000000004
16070.0,25.82272727272727
14785.0,25.8
18170.0,25.797631578947374
15159.0,25.796777777777795
14114.0,25.768666666666665
13132.0,25.766666666666666
13726.0,25.706190476190482
15394.0,25.68870588235294
12481.0,25.646146788990833
13806.0,25.637999999999998
16557.0,25.62272727272727
18147.0,25.619999999999997
17453.0,25.616842105263157
17188.0,25.568314606741573
17706.0,25.562962025316445
17334.0,25.55
13718.0,25.545833333333334
16325.0,25.527000000000005
16462.0,25.5
17102.0,25.5
17536.0,25.5
13499.0,25.488
14975.0,25.44909090909091
13705.0,25.42357142857143
13070.0,25.422222222222224
15127.0,25.408125000000002
16072.0,25.405217391304344
13107.0,25.401166666666672
13492.0,25.396800000000013
14039.0,25.366666666666664
14962.0,25.340000000000003
12502.0,25.332448979591835
14150.0,25.332307692307698
14342.0,25.321250000000006
16146.0,25.314827586206892
15806.0,25.309032258064512
13072.0,25.307142857142853
12375.0,25.30111111111112
17416.0,25.23372693726938
12509.0,25.214285714285715
13524.0,25.191851851851855
17311.0,25.179090909090913
14870.0,25.17307692307692
12451.0,25.16484507042253
13522.0,25.160000000000004
12408.0,25.155486725663717
16767.0,25.137837837837836
14371.0,25.125
16184.0,25.1204347826087
15640.0,25.11785858585855
17978.0,25.076666666666664
12919.0,25.027692307692305
15321.0,25.006886792452825
13403.0,25.0
16513.0,24.988285714285713
13810.0,24.986388888888882
12372.0,24.962307692307697
13630.0,24.945999999999998
12458.0,24.931578947368422
14709.0,24.929644670050795
15814.0,24.901756756756765
16159.0,24.871428571428577
13061.0,24.861
15370.0,24.847894736842107
14897.0,24.84327272727273
13003.0,24.84166666666667
16569.0,24.84
17534.0,24.817777777777778
17549.0,24.810000000000002
12476.0,24.797651515151543
16763.0,24.787500000000005
15856.0,24.768254211332316
16943.0,24.749393939393936
17082.0,24.738888888888898
16178.0,24.737500000000004
12450.0,24.735
16567.0,24.73142857142857
12393.0,24.728125000000006
16216.0,24.727837837837843
13501.0,24.72584905660377
18097.0,24.705045871559633
13305.0,24.701975308641966
12704.0,24.676000000000002
17107.0,24.656603325415666
13986.0,24.650769230769235
16135.0,24.64523809523809
18048.0,24.612857142857145
17502.0,24.610714285714284
13922.0,24.607142857142854
12359.0,24.5887007874016
14631.0,24.560487804878044
12928.0,24.555952380952373
17685.0,24.550230769230765
14844.0,24.536999999999995
15046.0,24.463816425120775
16873.0,24.45089965397923
12456.0,24.448759689922465
16171.0,24.400000000000002
14821.0,24.400000000000002
12984.0,24.375
12559.0,24.373181818181816
12437.0,24.361492537313424
14513.0,24.360555555555557
14408.0,24.360093457943925
16761.0,24.35538461538461
14288.0,24.344117647058823
12779.0,24.33144654088052
12410.0,24.32428571428571
13165.0,24.320952380952377
16708.0,24.319629629629635
12690.0,24.313124999999996
12592.0,24.31111111111111
13669.0,24.283333333333335
14834.0,24.26214285714286
15110.0,24.256249999999998
14863.0,24.25090909090909
15603.0,24.240000000000002
16634.0,24.211111111111112
13458.0,24.207918781725883
15841.0,24.182000000000006
17524.0,24.166666666666668
16214.0,24.153409090909086
15615.0,24.149277389277366
15942.0,24.10285714285714
16912.0,24.082571428571438
12349.0,24.076027397260273
13973.0,24.063636363636363
12857.0,24.052173913043486
17730.0,24.04013636363635
18228.0,24.037499999999998
17436.0,24.033333333333335
14259.0,24.0
12363.0,24.0
13308.0,23.993157894736843
12515.0,23.98125
13823.0,23.9415
16542.0,23.924
17720.0,23.9188
14282.0,23.906025641025668
15826.0,23.90376811594203
12831.0,23.894444444444446
13657.0,23.883749999999996
14841.0,23.882318840579707
12530.0,23.876911764705874
15311.0,23.853608992372585
15705.0,23.850000000000005
14565.0,23.82767441860467
16626.0,23.802445652173922
14847.0,23.799999999999997
18085.0,23.79137931034483
17581.0,23.75245575221237
17239.0,23.746875000000003
14741.0,23.734576271186448
15955.0,23.72870270270271
12645.0,23.72135135135136
15498.0,23.702600382409166
17423.0,23.701071428571442
15557.0,23.682499999999997
12347.0,23.681318681318665
17462.0,23.67642857142857
17742.0,23.674
12461.0,23.625142857142862
14315.0,23.624807692307684
12488.0,23.612
17001.0,23.60692307692308
12781.0,23.590666666666667
16387.0,23.59
18042.0,23.578571428571426
13754.0,23.55
16833.0,23.543191489361696
17615.0,23.542857142857144
17905.0,23.536470588235293
13952.0,23.52239855072464
17653.0,23.5176
12694.0,23.50459459459459
14209.0,23.490113636363642
16257.0,23.475
14673.0,23.464864864864857
17203.0,23.446381578947364
13892.0,23.443333333333335
12682.0,23.40613333333333
12840.0,23.39887931034482
13351.0,23.37125
16341.0,23.325952380952383
18222.0,23.31578947368421
13870.0,23.315677966101703
15561.0,23.314193548387102
12430.0,23.30909090909091
17849.0,23.299999999999997
17140.0,23.266
14761.0,23.263636363636365
14768.0,23.250000000000004
12582.0,23.24363636363636
17718.0,23.224999999999998
17574.0,23.206249999999997
17668.0,23.18333333333333
12787.0,23.183
15667.0,23.17846153846154
13265.0,23.16109890109891
16457.0,23.151111111111113
15350.0,23.130000000000003
13983.0,23.129107142857144
15287.0,23.106666666666666
15458.0,23.09142857142857
15194.0,23.071073619631893
16752.0,23.055555555555557
18159.0,23.050000000000008
14738.0,23.034642857142853
16187.0,23.03447811447811
18215.0,23.02615384615385
13311.0,23.02192307692308
15179.0,23.01263157894737
13808.0,22.995526315789476
14484.0,22.994285714285713
14931.0,22.968571428571433
12789.0,22.962500000000002
14352.0,22.95659574468085
17034.0,22.9553125
17824.0,22.95384615384615
